Area,Area.1,Area.2,Price,Change,Equi to US$,Price Chart,date
Northwest China,Gansu,Lanzhou,19500.0,0.0,2724,,2023-07-17
Northwest China,Xinjiang,Urumqi,19600.0,0.0,2738,,2023-07-17
South China,Fujian,FUzhou,19000.0,0.0,2654,,2023-07-17
South China,Guangdong,Zhanjiang,19000.0,0.0,2654,,2023-07-17
South China,Guangdong,Huangpu,19000.0,0.0,2654,,2023-07-17
South China,Guangxi,Fangcheng,19000.0,0.0,2654,,2023-07-17
South China,Guangxi,Nanning,19000.0,0.0,2654,,2023-07-17
Southwest China,Sichuan,Chengdu,19100.0,0.0,2668,,2023-07-17
Southwest China,Yunnan,Kunming,19500.0,0.0,2724,,2023-07-17
Northeast China,Heilongjiang,Harbin,19200.0,0.0,2675,,2023-07-18
Northeast China,Jilin,Changchun,19150.0,0.0,2668,,2023-07-18
Northeast China,Liaoning,Shengyang,19100.0,0.0,2661,,2023-07-18
Northeast China,Liaoning,Dalian,19000.0,0.0,2647,,2023-07-18
North China,Hebei,Shijiazhuang,19000.0,0.0,2647,,2023-07-18
North China,Henan,Zhengzhou,19000.0,0.0,2647,,2023-07-18
North China,Shandong,Qingdao,19000.0,0.0,2647,,2023-07-18
North China,Tianjin,Tianjin,19000.0,0.0,2647,,2023-07-18
Central China,Hubei,Wuhan,19000.0,0.0,2647,,2023-07-18
Central China,Jiangxi,Nanchang,19000.0,0.0,2647,,2023-07-18
East China,Anhui,Hefei,19000.0,0.0,2647,,2023-07-18
East China,Jiangsu,Nanjing,19000.0,0.0,2647,,2023-07-18
East China,Shanghai,Shanghai,19000.0,0.0,2647,,2023-07-18
East China,Zhejiang,Ningbo,19000.0,0.0,2647,,2023-07-18
Northwest China,Gansu,Lanzhou,19500.0,0.0,2716,,2023-07-18
Northwest China,Xinjiang,Urumqi,19600.0,0.0,2730,,2023-07-18
South China,Fujian,FUzhou,19000.0,0.0,2647,,2023-07-18
South China,Guangdong,Zhanjiang,19000.0,0.0,2647,,2023-07-18
South China,Guangdong,Huangpu,19000.0,0.0,2647,,2023-07-18
South China,Guangxi,Fangcheng,19000.0,0.0,2647,,2023-07-18
South China,Guangxi,Nanning,19000.0,0.0,2647,,2023-07-18
Southwest China,Sichuan,Chengdu,19100.0,0.0,2661,,2023-07-18
Southwest China,Yunnan,Kunming,19500.0,0.0,2716,,2023-07-18
Northeast China,Heilongjiang,Harbin,19200.0,0.0,2669,,2023-07-19
Northeast China,Jilin,Changchun,19150.0,0.0,2662,,2023-07-19
Northeast China,Liaoning,Shengyang,19100.0,0.0,2655,,2023-07-19
Northeast China,Liaoning,Dalian,19000.0,0.0,2641,,2023-07-19
North China,Hebei,Shijiazhuang,19000.0,0.0,2641,,2023-07-19
North China,Henan,Zhengzhou,19000.0,0.0,2641,,2023-07-19
North China,Shandong,Qingdao,19000.0,0.0,2641,,2023-07-19
North China,Tianjin,Tianjin,19000.0,0.0,2641,,2023-07-19
Central China,Hubei,Wuhan,19000.0,0.0,2641,,2023-07-19
Central China,Jiangxi,Nanchang,19000.0,0.0,2641,,2023-07-19
East China,Anhui,Hefei,19000.0,0.0,2641,,2023-07-19
East China,Jiangsu,Nanjing,19000.0,0.0,2641,,2023-07-19
East China,Shanghai,Shanghai,19000.0,0.0,2641,,2023-07-19
East China,Zhejiang,Ningbo,19000.0,0.0,2641,,2023-07-19
Northwest China,Gansu,Lanzhou,19500.0,0.0,2711,,2023-07-19
Northwest China,Xinjiang,Urumqi,19600.0,0.0,2725,,2023-07-19
South China,Fujian,FUzhou,19000.0,0.0,2641,,2023-07-19
South China,Guangdong,Zhanjiang,19000.0,0.0,2641,,2023-07-19
South China,Guangdong,Huangpu,19000.0,0.0,2641,,2023-07-19
South China,Guangxi,Fangcheng,19000.0,0.0,2641,,2023-07-19
South China,Guangxi,Nanning,19000.0,0.0,2641,,2023-07-19
Southwest China,Sichuan,Chengdu,19100.0,0.0,2655,,2023-07-19
Southwest China,Yunnan,Kunming,19500.0,0.0,2711,,2023-07-19
Northeast China,Heilongjiang,Harbin,19200.0,0.0,2655,,2023-07-20
Northeast China,Jilin,Changchun,19150.0,0.0,2648,,2023-07-20
Northeast China,Liaoning,Shengyang,19100.0,0.0,2641,,2023-07-20
Northeast China,Liaoning,Dalian,19000.0,0.0,2627,,2023-07-20
North China,Hebei,Shijiazhuang,19000.0,0.0,2627,,2023-07-20
North China,Henan,Zhengzhou,19000.0,0.0,2627,,2023-07-20
North China,Shandong,Qingdao,19000.0,0.0,2627,,2023-07-20
North China,Tianjin,Tianjin,19000.0,0.0,2627,,2023-07-20
Central China,Hubei,Wuhan,19000.0,0.0,2627,,2023-07-20
Central China,Jiangxi,Nanchang,19000.0,0.0,2627,,2023-07-20
East China,Anhui,Hefei,19000.0,0.0,2627,,2023-07-20
East China,Jiangsu,Nanjing,19000.0,0.0,2627,,2023-07-20
East China,Shanghai,Shanghai,19000.0,0.0,2627,,2023-07-20
East China,Zhejiang,Ningbo,19000.0,0.0,2627,,2023-07-20
Northwest China,Gansu,Lanzhou,19500.0,0.0,2696,,2023-07-20
Northwest China,Xinjiang,Urumqi,19600.0,0.0,2710,,2023-07-20
South China,Fujian,FUzhou,19000.0,0.0,2627,,2023-07-20
South China,Guangdong,Zhanjiang,19000.0,0.0,2627,,2023-07-20
South China,Guangdong,Huangpu,19000.0,0.0,2627,,2023-07-20
South China,Guangxi,Fangcheng,19000.0,0.0,2627,,2023-07-20
South China,Guangxi,Nanning,19000.0,0.0,2627,,2023-07-20
Southwest China,Sichuan,Chengdu,19100.0,0.0,2641,,2023-07-20
Southwest China,Yunnan,Kunming,19500.0,0.0,2696,,2023-07-20
Northeast China,Heilongjiang,Harbin,19200.0,0.0,2676,,2023-07-21
Northeast China,Jilin,Changchun,19150.0,0.0,2669,,2023-07-21
Northeast China,Liaoning,Shengyang,19100.0,0.0,2662,,2023-07-21
Northeast China,Liaoning,Dalian,19000.0,0.0,2648,,2023-07-21
North China,Hebei,Shijiazhuang,19000.0,0.0,2648,,2023-07-21
North China,Henan,Zhengzhou,19000.0,0.0,2648,,2023-07-21
North China,Shandong,Qingdao,19000.0,0.0,2648,,2023-07-21
North China,Tianjin,Tianjin,19000.0,0.0,2648,,2023-07-21
Central China,Hubei,Wuhan,19000.0,0.0,2648,,2023-07-21
Central China,Jiangxi,Nanchang,19000.0,0.0,2648,,2023-07-21
East China,Anhui,Hefei,19000.0,0.0,2648,,2023-07-21
East China,Jiangsu,Nanjing,19000.0,0.0,2648,,2023-07-21
East China,Shanghai,Shanghai,19000.0,0.0,2648,,2023-07-21
East China,Zhejiang,Ningbo,19000.0,0.0,2648,,2023-07-21
Northwest China,Gansu,Lanzhou,19500.0,0.0,2718,,2023-07-21
Northwest China,Xinjiang,Urumqi,19600.0,0.0,2732,,2023-07-21
South China,Fujian,FUzhou,19000.0,0.0,2648,,2023-07-21
South China,Guangdong,Zhanjiang,19000.0,0.0,2648,,2023-07-21
South China,Guangdong,Huangpu,19000.0,0.0,2648,,2023-07-21
South China,Guangxi,Fangcheng,19000.0,0.0,2648,,2023-07-21
South China,Guangxi,Nanning,19000.0,0.0,2648,,2023-07-21
Southwest China,Sichuan,Chengdu,19100.0,0.0,2662,,2023-07-21
Southwest China,Yunnan,Kunming,19500.0,0.0,2718,,2023-07-21
Northeast China,Heilongjiang,Harbin,19200.0,0.0,2671,,2023-07-24
Northeast China,Jilin,Changchun,19150.0,0.0,2664,,2023-07-24
Northeast China,Liaoning,Shengyang,19100.0,0.0,2657,,2023-07-24
Northeast China,Liaoning,Dalian,19000.0,0.0,2644,,2023-07-24
North China,Hebei,Shijiazhuang,19000.0,0.0,2644,,2023-07-24
North China,Henan,Zhengzhou,19000.0,0.0,2644,,2023-07-24
North China,Shandong,Qingdao,19000.0,0.0,2644,,2023-07-24
North China,Tianjin,Tianjin,19000.0,0.0,2644,,2023-07-24
Central China,Hubei,Wuhan,19000.0,0.0,2644,,2023-07-24
Central China,Jiangxi,Nanchang,19000.0,0.0,2644,,2023-07-24
East China,Anhui,Hefei,19000.0,0.0,2644,,2023-07-24
East China,Jiangsu,Nanjing,19000.0,0.0,2644,,2023-07-24
East China,Shanghai,Shanghai,19000.0,0.0,2644,,2023-07-24
East China,Zhejiang,Ningbo,19000.0,0.0,2644,,2023-07-24
Northwest China,Gansu,Lanzhou,19500.0,0.0,2713,,2023-07-24
Northwest China,Xinjiang,Urumqi,19600.0,0.0,2727,,2023-07-24
South China,Fujian,FUzhou,19000.0,0.0,2644,,2023-07-24
South China,Guangdong,Zhanjiang,19000.0,0.0,2644,,2023-07-24
South China,Guangdong,Huangpu,19000.0,0.0,2644,,2023-07-24
South China,Guangxi,Fangcheng,19000.0,0.0,2644,,2023-07-24
South China,Guangxi,Nanning,19000.0,0.0,2644,,2023-07-24
Southwest China,Sichuan,Chengdu,19100.0,0.0,2657,,2023-07-24
Southwest China,Yunnan,Kunming,19500.0,0.0,2713,,2023-07-24
Northeast China,Heilongjiang,Harbin,19200.0,0.0,2672,,2023-07-25
Northeast China,Jilin,Changchun,19150.0,0.0,2665,,2023-07-25
Northeast China,Liaoning,Shengyang,19100.0,0.0,2658,,2023-07-25
Northeast China,Liaoning,Dalian,19000.0,0.0,2644,,2023-07-25
North China,Hebei,Shijiazhuang,19000.0,0.0,2644,,2023-07-25
North China,Henan,Zhengzhou,19000.0,0.0,2644,,2023-07-25
North China,Shandong,Qingdao,19000.0,0.0,2644,,2023-07-25
North China,Tianjin,Tianjin,19000.0,0.0,2644,,2023-07-25
Central China,Hubei,Wuhan,19000.0,0.0,2644,,2023-07-25
Central China,Jiangxi,Nanchang,19000.0,0.0,2644,,2023-07-25
East China,Anhui,Hefei,19000.0,0.0,2644,,2023-07-25
East China,Jiangsu,Nanjing,19000.0,0.0,2644,,2023-07-25
East China,Shanghai,Shanghai,19000.0,0.0,2644,,2023-07-25
East China,Zhejiang,Ningbo,19000.0,0.0,2644,,2023-07-25
Northwest China,Gansu,Lanzhou,19500.0,0.0,2714,,2023-07-25
Northwest China,Xinjiang,Urumqi,19600.0,0.0,2728,,2023-07-25
South China,Fujian,FUzhou,19000.0,0.0,2644,,2023-07-25
South China,Guangdong,Zhanjiang,19000.0,0.0,2644,,2023-07-25
South China,Guangdong,Huangpu,19000.0,0.0,2644,,2023-07-25
South China,Guangxi,Fangcheng,19000.0,0.0,2644,,2023-07-25
South China,Guangxi,Nanning,19000.0,0.0,2644,,2023-07-25
Southwest China,Sichuan,Chengdu,19100.0,0.0,2658,,2023-07-25
Southwest China,Yunnan,Kunming,19500.0,0.0,2714,,2023-07-25
Northeast China,Heilongjiang,Harbin,19200.0,0.0,2690,,2023-07-26
Northeast China,Jilin,Changchun,19150.0,0.0,2683,,2023-07-26
Northeast China,Liaoning,Shengyang,19100.0,0.0,2676,,2023-07-26
Northeast China,Liaoning,Dalian,19000.0,0.0,2662,,2023-07-26
North China,Hebei,Shijiazhuang,19000.0,0.0,2662,,2023-07-26
North China,Henan,Zhengzhou,19000.0,0.0,2662,,2023-07-26
North China,Shandong,Qingdao,19000.0,0.0,2662,,2023-07-26
North China,Tianjin,Tianjin,19000.0,0.0,2662,,2023-07-26
Central China,Hubei,Wuhan,19000.0,0.0,2662,,2023-07-26
Central China,Jiangxi,Nanchang,19000.0,0.0,2662,,2023-07-26
East China,Anhui,Hefei,19000.0,0.0,2662,,2023-07-26
East China,Jiangsu,Nanjing,19000.0,0.0,2662,,2023-07-26
East China,Shanghai,Shanghai,19000.0,0.0,2662,,2023-07-26
East China,Zhejiang,Ningbo,19000.0,0.0,2662,,2023-07-26
Northwest China,Gansu,Lanzhou,19500.0,0.0,2732,,2023-07-26
Northwest China,Xinjiang,Urumqi,19600.0,0.0,2746,,2023-07-26
South China,Fujian,FUzhou,19000.0,0.0,2662,,2023-07-26
South China,Guangdong,Zhanjiang,19000.0,0.0,2662,,2023-07-26
South China,Guangdong,Huangpu,19000.0,0.0,2662,,2023-07-26
South China,Guangxi,Fangcheng,19000.0,0.0,2662,,2023-07-26
South China,Guangxi,Nanning,19000.0,0.0,2662,,2023-07-26
Southwest China,Sichuan,Chengdu,19100.0,0.0,2676,,2023-07-26
Southwest China,Yunnan,Kunming,19500.0,0.0,2732,,2023-07-26
Northeast China,Heilongjiang,Harbin,19200.0,0.0,2685,,2023-07-27
Northeast China,Jilin,Changchun,19150.0,0.0,2678,,2023-07-27
Northeast China,Liaoning,Shengyang,19100.0,0.0,2671,,2023-07-27
Northeast China,Liaoning,Dalian,19000.0,0.0,2657,,2023-07-27
North China,Hebei,Shijiazhuang,19000.0,0.0,2657,,2023-07-27
North China,Henan,Zhengzhou,19000.0,0.0,2657,,2023-07-27
North China,Shandong,Qingdao,19000.0,0.0,2657,,2023-07-27
North China,Tianjin,Tianjin,19000.0,0.0,2657,,2023-07-27
Central China,Hubei,Wuhan,19000.0,0.0,2657,,2023-07-27
Central China,Jiangxi,Nanchang,19000.0,0.0,2657,,2023-07-27
East China,Anhui,Hefei,19000.0,0.0,2657,,2023-07-27
East China,Jiangsu,Nanjing,19000.0,0.0,2657,,2023-07-27
East China,Shanghai,Shanghai,19000.0,0.0,2657,,2023-07-27
East China,Zhejiang,Ningbo,19000.0,0.0,2657,,2023-07-27
Northwest China,Gansu,Lanzhou,19500.0,0.0,2727,,2023-07-27
Northwest China,Xinjiang,Urumqi,19600.0,0.0,2741,,2023-07-27
South China,Fujian,FUzhou,19000.0,0.0,2657,,2023-07-27
South China,Guangdong,Zhanjiang,19000.0,0.0,2657,,2023-07-27
South China,Guangdong,Huangpu,19000.0,0.0,2657,,2023-07-27
South China,Guangxi,Fangcheng,19000.0,0.0,2657,,2023-07-27
South China,Guangxi,Nanning,19000.0,0.0,2657,,2023-07-27
Southwest China,Sichuan,Chengdu,19100.0,0.0,2671,,2023-07-27
Southwest China,Yunnan,Kunming,19500.0,0.0,2727,,2023-07-27
Northeast China,Heilongjiang,Harbin,19200.0,0.0,2677,,2023-07-28
Northeast China,Jilin,Changchun,19150.0,0.0,2670,,2023-07-28
Northeast China,Liaoning,Shengyang,19100.0,0.0,2664,,2023-07-28
Northeast China,Liaoning,Dalian,19000.0,0.0,2650,,2023-07-28
North China,Hebei,Shijiazhuang,19000.0,0.0,2650,,2023-07-28
North China,Henan,Zhengzhou,19000.0,0.0,2650,,2023-07-28
North China,Shandong,Qingdao,19000.0,0.0,2650,,2023-07-28
North China,Tianjin,Tianjin,19000.0,0.0,2650,,2023-07-28
Central China,Hubei,Wuhan,19000.0,0.0,2650,,2023-07-28
Central China,Jiangxi,Nanchang,19000.0,0.0,2650,,2023-07-28
East China,Anhui,Hefei,19000.0,0.0,2650,,2023-07-28
East China,Jiangsu,Nanjing,19000.0,0.0,2650,,2023-07-28
East China,Shanghai,Shanghai,19000.0,0.0,2650,,2023-07-28
East China,Zhejiang,Ningbo,19000.0,0.0,2650,,2023-07-28
Northwest China,Gansu,Lanzhou,19500.0,0.0,2719,,2023-07-28
Northwest China,Xinjiang,Urumqi,19600.0,0.0,2733,,2023-07-28
South China,Fujian,FUzhou,19000.0,0.0,2650,,2023-07-28
South China,Guangdong,Zhanjiang,19000.0,0.0,2650,,2023-07-28
South China,Guangdong,Huangpu,19000.0,0.0,2650,,2023-07-28
South China,Guangxi,Fangcheng,19000.0,0.0,2650,,2023-07-28
South China,Guangxi,Nanning,19000.0,0.0,2650,,2023-07-28
Southwest China,Sichuan,Chengdu,19100.0,0.0,2664,,2023-07-28
Southwest China,Yunnan,Kunming,19500.0,0.0,2719,,2023-07-28
Northeast China,Heilongjiang,Harbin,19200.0,0.0,2685,,2023-07-31
Northeast China,Jilin,Changchun,19150.0,0.0,2678,,2023-07-31
Northeast China,Liaoning,Shengyang,19100.0,0.0,2671,,2023-07-31
Northeast China,Liaoning,Dalian,19000.0,0.0,2657,,2023-07-31
North China,Hebei,Shijiazhuang,19000.0,0.0,2657,,2023-07-31
North China,Henan,Zhengzhou,19000.0,0.0,2657,,2023-07-31
North China,Shandong,Qingdao,19000.0,0.0,2657,,2023-07-31
North China,Tianjin,Tianjin,19000.0,0.0,2657,,2023-07-31
Central China,Hubei,Wuhan,19000.0,0.0,2657,,2023-07-31
Central China,Jiangxi,Nanchang,19000.0,0.0,2657,,2023-07-31
East China,Anhui,Hefei,19000.0,0.0,2657,,2023-07-31
East China,Jiangsu,Nanjing,19000.0,0.0,2657,,2023-07-31
East China,Shanghai,Shanghai,19000.0,0.0,2657,,2023-07-31
East China,Zhejiang,Ningbo,19000.0,0.0,2657,,2023-07-31
Northwest China,Gansu,Lanzhou,19500.0,0.0,2727,,2023-07-31
Northwest China,Xinjiang,Urumqi,19600.0,0.0,2741,,2023-07-31
South China,Fujian,FUzhou,19000.0,0.0,2657,,2023-07-31
South China,Guangdong,Zhanjiang,19000.0,0.0,2657,,2023-07-31
South China,Guangdong,Huangpu,19000.0,0.0,2657,,2023-07-31
South China,Guangxi,Fangcheng,19000.0,0.0,2657,,2023-07-31
South China,Guangxi,Nanning,19000.0,0.0,2657,,2023-07-31
Southwest China,Sichuan,Chengdu,19100.0,0.0,2671,,2023-07-31
Southwest China,Yunnan,Kunming,19500.0,0.0,2727,,2023-07-31
Northeast China,Heilongjiang,Harbin,19200.0,0.0,2687,,2023-08-01
Northeast China,Jilin,Changchun,19150.0,0.0,2680,,2023-08-01
Northeast China,Liaoning,Shengyang,19100.0,0.0,2673,,2023-08-01
Northeast China,Liaoning,Dalian,19000.0,0.0,2659,,2023-08-01
North China,Hebei,Shijiazhuang,19000.0,0.0,2659,,2023-08-01
North China,Henan,Zhengzhou,19000.0,0.0,2659,,2023-08-01
North China,Shandong,Qingdao,19000.0,0.0,2659,,2023-08-01
North China,Tianjin,Tianjin,19000.0,0.0,2659,,2023-08-01
Central China,Hubei,Wuhan,19000.0,0.0,2659,,2023-08-01
Central China,Jiangxi,Nanchang,19000.0,0.0,2659,,2023-08-01
East China,Anhui,Hefei,19000.0,0.0,2659,,2023-08-01
East China,Jiangsu,Nanjing,19000.0,0.0,2659,,2023-08-01
East China,Shanghai,Shanghai,19000.0,0.0,2659,,2023-08-01
East China,Zhejiang,Ningbo,19000.0,0.0,2659,,2023-08-01
Northwest China,Gansu,Lanzhou,19500.0,0.0,2729,,2023-08-01
Northwest China,Xinjiang,Urumqi,19600.0,0.0,2743,,2023-08-01
South China,Fujian,FUzhou,19000.0,0.0,2659,,2023-08-01
South China,Guangdong,Zhanjiang,19000.0,0.0,2659,,2023-08-01
South China,Guangdong,Huangpu,19000.0,0.0,2659,,2023-08-01
South China,Guangxi,Fangcheng,19000.0,0.0,2659,,2023-08-01
South China,Guangxi,Nanning,19000.0,0.0,2659,,2023-08-01
Southwest China,Sichuan,Chengdu,19100.0,0.0,2673,,2023-08-01
Southwest China,Yunnan,Kunming,19500.0,0.0,2729,,2023-08-01
Northeast China,Heilongjiang,Harbin,19200.0,0.0,2672,,2023-08-02
Northeast China,Jilin,Changchun,19150.0,0.0,2665,,2023-08-02
Northeast China,Liaoning,Shengyang,19100.0,0.0,2658,,2023-08-02
Northeast China,Liaoning,Dalian,19000.0,0.0,2644,,2023-08-02
North China,Hebei,Shijiazhuang,19000.0,0.0,2644,,2023-08-02
North China,Henan,Zhengzhou,19000.0,0.0,2644,,2023-08-02
North China,Shandong,Qingdao,19000.0,0.0,2644,,2023-08-02
North China,Tianjin,Tianjin,19000.0,0.0,2644,,2023-08-02
Central China,Hubei,Wuhan,19000.0,0.0,2644,,2023-08-02
Central China,Jiangxi,Nanchang,19000.0,0.0,2644,,2023-08-02
East China,Anhui,Hefei,19000.0,0.0,2644,,2023-08-02
East China,Jiangsu,Nanjing,19000.0,0.0,2644,,2023-08-02
East China,Shanghai,Shanghai,19000.0,0.0,2644,,2023-08-02
East China,Zhejiang,Ningbo,19000.0,0.0,2644,,2023-08-02
Northwest China,Gansu,Lanzhou,19500.0,0.0,2714,,2023-08-02
Northwest China,Xinjiang,Urumqi,19600.0,0.0,2728,,2023-08-02
South China,Fujian,FUzhou,19000.0,0.0,2644,,2023-08-02
South China,Guangdong,Zhanjiang,19000.0,0.0,2644,,2023-08-02
South China,Guangdong,Huangpu,19000.0,0.0,2644,,2023-08-02
South China,Guangxi,Fangcheng,19000.0,0.0,2644,,2023-08-02
South China,Guangxi,Nanning,19000.0,0.0,2644,,2023-08-02
Southwest China,Sichuan,Chengdu,19100.0,0.0,2658,,2023-08-02
Southwest China,Yunnan,Kunming,19500.0,0.0,2714,,2023-08-02
Northeast China,Heilongjiang,Harbin,19200.0,0.0,2665,,2023-08-03
Northeast China,Jilin,Changchun,19150.0,0.0,2658,,2023-08-03
Northeast China,Liaoning,Shengyang,19100.0,0.0,2651,,2023-08-03
Northeast China,Liaoning,Dalian,19000.0,0.0,2637,,2023-08-03
North China,Hebei,Shijiazhuang,19000.0,0.0,2637,,2023-08-03
North China,Henan,Zhengzhou,19000.0,0.0,2637,,2023-08-03
North China,Shandong,Qingdao,19000.0,0.0,2637,,2023-08-03
North China,Tianjin,Tianjin,19000.0,0.0,2637,,2023-08-03
Central China,Hubei,Wuhan,19000.0,0.0,2637,,2023-08-03
Central China,Jiangxi,Nanchang,19000.0,0.0,2637,,2023-08-03
East China,Anhui,Hefei,19000.0,0.0,2637,,2023-08-03
East China,Jiangsu,Nanjing,19000.0,0.0,2637,,2023-08-03
East China,Shanghai,Shanghai,19000.0,0.0,2637,,2023-08-03
East China,Zhejiang,Ningbo,19000.0,0.0,2637,,2023-08-03
Northwest China,Gansu,Lanzhou,19500.0,0.0,2707,,2023-08-03
Northwest China,Xinjiang,Urumqi,19600.0,0.0,2721,,2023-08-03
South China,Fujian,FUzhou,19000.0,0.0,2637,,2023-08-03
South China,Guangdong,Zhanjiang,19000.0,0.0,2637,,2023-08-03
South China,Guangdong,Huangpu,19000.0,0.0,2637,,2023-08-03
South China,Guangxi,Fangcheng,19000.0,0.0,2637,,2023-08-03
South China,Guangxi,Nanning,19000.0,0.0,2637,,2023-08-03
Southwest China,Sichuan,Chengdu,19100.0,0.0,2651,,2023-08-03
Southwest China,Yunnan,Kunming,19500.0,0.0,2707,,2023-08-03
Northeast China,Heilongjiang,Harbin,19200.0,0.0,2674,,2023-08-04
Northeast China,Jilin,Changchun,19150.0,0.0,2667,,2023-08-04
Northeast China,Liaoning,Shengyang,19100.0,0.0,2660,,2023-08-04
Northeast China,Liaoning,Dalian,19000.0,0.0,2646,,2023-08-04
North China,Hebei,Shijiazhuang,19000.0,0.0,2646,,2023-08-04
North China,Henan,Zhengzhou,19000.0,0.0,2646,,2023-08-04
North China,Shandong,Qingdao,19000.0,0.0,2646,,2023-08-04
North China,Tianjin,Tianjin,19000.0,0.0,2646,,2023-08-04
Central China,Hubei,Wuhan,19000.0,0.0,2646,,2023-08-04
Central China,Jiangxi,Nanchang,19000.0,0.0,2646,,2023-08-04
East China,Anhui,Hefei,19000.0,0.0,2646,,2023-08-04
East China,Jiangsu,Nanjing,19000.0,0.0,2646,,2023-08-04
East China,Shanghai,Shanghai,19000.0,0.0,2646,,2023-08-04
East China,Zhejiang,Ningbo,19000.0,0.0,2646,,2023-08-04
Northwest China,Gansu,Lanzhou,19500.0,0.0,2716,,2023-08-04
Northwest China,Xinjiang,Urumqi,19600.0,0.0,2730,,2023-08-04
South China,Fujian,FUzhou,19000.0,0.0,2646,,2023-08-04
South China,Guangdong,Zhanjiang,19000.0,0.0,2646,,2023-08-04
South China,Guangdong,Huangpu,19000.0,0.0,2646,,2023-08-04
South China,Guangxi,Fangcheng,19000.0,0.0,2646,,2023-08-04
South China,Guangxi,Nanning,19000.0,0.0,2646,,2023-08-04
Southwest China,Sichuan,Chengdu,19100.0,0.0,2660,,2023-08-04
Southwest China,Yunnan,Kunming,19500.0,0.0,2716,,2023-08-04
Northeast China,Heilongjiang,Harbin,19200.0,0.0,2671,,2023-08-07
Northeast China,Jilin,Changchun,19150.0,0.0,2664,,2023-08-07
Northeast China,Liaoning,Shengyang,19100.0,0.0,2657,,2023-08-07
Northeast China,Liaoning,Dalian,19000.0,0.0,2643,,2023-08-07
North China,Hebei,Shijiazhuang,19000.0,0.0,2643,,2023-08-07
North China,Henan,Zhengzhou,19000.0,0.0,2643,,2023-08-07
North China,Shandong,Qingdao,19000.0,0.0,2643,,2023-08-07
North China,Tianjin,Tianjin,19000.0,0.0,2643,,2023-08-07
Central China,Hubei,Wuhan,19000.0,0.0,2643,,2023-08-07
Central China,Jiangxi,Nanchang,19000.0,0.0,2643,,2023-08-07
East China,Anhui,Hefei,19000.0,0.0,2643,,2023-08-07
East China,Jiangsu,Nanjing,19000.0,0.0,2643,,2023-08-07
East China,Shanghai,Shanghai,19000.0,0.0,2643,,2023-08-07
East China,Zhejiang,Ningbo,19000.0,0.0,2643,,2023-08-07
Northwest China,Gansu,Lanzhou,19500.0,0.0,2713,,2023-08-07
Northwest China,Xinjiang,Urumqi,19600.0,0.0,2727,,2023-08-07
South China,Fujian,FUzhou,19000.0,0.0,2643,,2023-08-07
South China,Guangdong,Zhanjiang,19000.0,0.0,2643,,2023-08-07
South China,Guangdong,Huangpu,19000.0,0.0,2643,,2023-08-07
South China,Guangxi,Fangcheng,19000.0,0.0,2643,,2023-08-07
South China,Guangxi,Nanning,19000.0,0.0,2643,,2023-08-07
Southwest China,Sichuan,Chengdu,19100.0,0.0,2657,,2023-08-07
Southwest China,Yunnan,Kunming,19500.0,0.0,2713,,2023-08-07
Northeast China,Heilongjiang,Harbin,19200.0,0.0,2666,,2023-08-08
Northeast China,Jilin,Changchun,19150.0,0.0,2659,,2023-08-08
Northeast China,Liaoning,Shengyang,19100.0,0.0,2652,,2023-08-08
Northeast China,Liaoning,Dalian,19000.0,0.0,2638,,2023-08-08
North China,Hebei,Shijiazhuang,19000.0,0.0,2638,,2023-08-08
North China,Henan,Zhengzhou,19000.0,0.0,2638,,2023-08-08
North China,Shandong,Qingdao,19000.0,0.0,2638,,2023-08-08
North China,Tianjin,Tianjin,19000.0,0.0,2638,,2023-08-08
Central China,Hubei,Wuhan,19000.0,0.0,2638,,2023-08-08
Central China,Jiangxi,Nanchang,19000.0,0.0,2638,,2023-08-08
East China,Anhui,Hefei,19000.0,0.0,2638,,2023-08-08
East China,Jiangsu,Nanjing,19000.0,0.0,2638,,2023-08-08
East China,Shanghai,Shanghai,19000.0,0.0,2638,,2023-08-08
East China,Zhejiang,Ningbo,19000.0,0.0,2638,,2023-08-08
Northwest China,Gansu,Lanzhou,19500.0,0.0,2707,,2023-08-08
Northwest China,Xinjiang,Urumqi,19600.0,0.0,2721,,2023-08-08
South China,Fujian,FUzhou,19000.0,0.0,2638,,2023-08-08
South China,Guangdong,Zhanjiang,19000.0,0.0,2638,,2023-08-08
South China,Guangdong,Huangpu,19000.0,0.0,2638,,2023-08-08
South China,Guangxi,Fangcheng,19000.0,0.0,2638,,2023-08-08
South China,Guangxi,Nanning,19000.0,0.0,2638,,2023-08-08
Southwest China,Sichuan,Chengdu,19100.0,0.0,2652,,2023-08-08
Southwest China,Yunnan,Kunming,19500.0,0.0,2707,,2023-08-08
